student_id,CCH_PRE_Q1,CCH_PRE_Q2,CCH_PRE_Q3,CCH_PRE_Q4,CCH_PRE_Q5,CCH_PRE_Q6,CCH_PRE_Q7,CCH_PRE_Q8,CCH_PRE_Q9,CCH_PRE_Q10,CCH_PRE_Q11,CCA_PRE_Q1,CCA_PRE_Q2,CCA_PRE_Q3,CCA_PRE_Q4,CCA_PRE_Q5,CCA_PRE_Q6,CCA_PRE_Q7,CCA_PRE_Q8,CCA_PRE_Q9,CCA_PRE_Q10,CCA_PRE_Q11,CCA_PRE_Q12,CCA_PRE_Q13,BI_PRE_Q1,BI_PRE_Q2,BI_PRE_Q3,BI_PRE_Q4,BI_PRE_Q5,BI_PRE_Q6,BI_PRE_Q7,BI_PRE_Q8,Hope_PRE_slider,Agency_PRE_slider,CCH_POST_Q1,CCH_POST_Q2,CCH_POST_Q3,CCH_POST_Q4,CCH_POST_Q5,CCH_POST_Q6,CCH_POST_Q7,CCH_POST_Q8,CCH_POST_Q9,CCH_POST_Q10,CCH_POST_Q11,CCA_POST_Q1,CCA_POST_Q2,CCA_POST_Q3,CCA_POST_Q4,CCA_POST_Q5,CCA_POST_Q6,CCA_POST_Q7,CCA_POST_Q8,CCA_POST_Q9,CCA_POST_Q10,CCA_POST_Q11,CCA_POST_Q12,CCA_POST_Q13,BI_POST_Q1,BI_POST_Q2,BI_POST_Q3,BI_POST_Q4,BI_POST_Q5,BI_POST_Q6,BI_POST_Q7,BI_POST_Q8,Hope_POST_slider,Agency_POST_slider
757,5.0,4.0,3.0,6.0,4.0,5.0,5.0,5.0,4.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20.0,10.0,5.0,4.0,3.0,6.0,4.0,5.0,5.0,5.0,4.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20.0,10.0
758,5.0,4.0,4.0,6.0,3.0,5.0,5.0,5.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,30.0,20.0,5.0,4.0,4.0,6.0,3.0,5.0,5.0,5.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,30.0,20.0
759,4.0,3.0,2.0,2.0,3.0,4.0,3.0,6.0,6.0,5.0,5.0,3.0,3.0,1.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20.0,10.0,4.0,3.0,2.0,2.0,3.0,4.0,3.0,6.0,6.0,5.0,5.0,3.0,3.0,1.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20.0,10.0
768,4.0,2.0,1.0,2.0,1.0,2.0,1.0,6.0,7.0,7.0,6.0,3.0,4.0,3.0,1.0,4.0,2.0,1.0,3.0,4.0,1.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,4.0,2.0,1.0,2.0,1.0,2.0,1.0,6.0,7.0,7.0,6.0,3.0,4.0,3.0,1.0,4.0,2.0,1.0,3.0,4.0,1.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0
770,4.0,3.0,2.0,3.0,2.0,3.0,3.0,6.0,5.0,5.0,5.0,3.0,2.0,1.0,2.0,4.0,3.0,1.0,4.0,3.0,1.0,3.0,4.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,20.0,10.0,4.0,3.0,2.0,3.0,2.0,3.0,3.0,6.0,5.0,5.0,5.0,3.0,2.0,1.0,2.0,4.0,3.0,1.0,4.0,3.0,1.0,3.0,4.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,20.0,10.0
772,4.0,3.0,2.0,2.0,2.0,3.0,3.0,6.0,5.0,5.0,5.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,5.0,4.0,3.0,2.0,2.0,2.0,3.0,3.0,6.0,5.0,5.0,5.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,5.0
778,5.0,4.0,5.0,2.0,2.0,3.0,3.0,6.0,5.0,6.0,5.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,20.0,10.0,5.0,4.0,5.0,2.0,2.0,3.0,3.0,6.0,5.0,6.0,5.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,20.0,10.0
782,3.0,2.0,1.0,2.0,2.0,2.0,1.0,7.0,6.0,7.0,6.0,4.0,3.0,1.0,2.0,4.0,3.0,1.0,3.0,2.0,1.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,7.0,6.0,7.0,6.0,4.0,3.0,1.0,2.0,4.0,3.0,1.0,3.0,2.0,1.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0
787,5.0,4.0,3.0,3.0,2.0,4.0,3.0,6.0,5.0,5.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20.0,10.0,5.0,4.0,3.0,3.0,2.0,4.0,3.0,6.0,5.0,5.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20.0,10.0
793,4.0,3.0,2.0,2.0,2.0,3.0,2.0,6.0,6.0,7.0,6.0,4.0,4.0,2.0,3.0,5.0,4.0,1.0,3.0,3.0,2.0,4.0,4.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,4.0,3.0,2.0,2.0,2.0,3.0,2.0,6.0,6.0,7.0,6.0,4.0,4.0,2.0,3.0,5.0,4.0,1.0,3.0,3.0,2.0,4.0,4.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0
795,4.0,3.0,4.0,3.0,2.0,2.0,2.0,6.0,5.0,5.0,5.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,3.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,5.0,4.0,3.0,4.0,3.0,2.0,2.0,2.0,6.0,5.0,5.0,5.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,3.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,5.0
796,4.0,3.0,2.0,3.0,2.0,4.0,2.0,6.0,5.0,7.0,6.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,5.0,4.0,3.0,2.0,3.0,2.0,4.0,2.0,6.0,5.0,7.0,6.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,5.0
798,4.0,3.0,2.0,3.0,2.0,2.0,3.0,6.0,5.0,7.0,6.0,1.0,2.0,1.0,1.0,3.0,4.0,1.0,3.0,2.0,1.0,3.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,4.0,3.0,2.0,3.0,2.0,2.0,3.0,6.0,5.0,7.0,6.0,1.0,2.0,1.0,1.0,3.0,4.0,1.0,3.0,2.0,1.0,3.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0
800,3.0,2.0,1.0,2.0,2.0,2.0,3.0,6.0,6.0,7.0,5.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,5.0,3.0,2.0,1.0,2.0,2.0,2.0,3.0,6.0,6.0,7.0,5.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,5.0
801,3.0,2.0,1.0,1.0,2.0,2.0,2.0,6.0,6.0,7.0,6.0,2.0,1.0,1.0,1.0,3.0,4.0,1.0,3.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,6.0,6.0,7.0,6.0,2.0,1.0,1.0,1.0,3.0,4.0,1.0,3.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0
803,3.0,2.0,2.0,2.0,2.0,3.0,3.0,6.0,5.0,6.0,5.0,2.0,3.0,1.0,1.0,3.0,2.0,1.0,3.0,2.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,5.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,6.0,5.0,6.0,5.0,2.0,3.0,1.0,1.0,3.0,2.0,1.0,3.0,2.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,5.0
804,5.0,4.0,6.0,6.0,3.0,4.0,3.0,6.0,5.0,5.0,5.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,30.0,20.0,5.0,4.0,6.0,6.0,3.0,4.0,3.0,6.0,5.0,5.0,5.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,30.0,20.0
805,4.0,3.0,2.0,4.0,3.0,4.0,3.0,6.0,5.0,5.0,6.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,5.0,4.0,3.0,2.0,4.0,3.0,4.0,3.0,6.0,5.0,5.0,6.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,5.0
808,4.0,2.0,3.0,3.0,2.0,3.0,3.0,6.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,5.0,4.0,2.0,3.0,3.0,2.0,3.0,3.0,6.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,5.0
812,4.0,3.0,2.0,2.0,3.0,2.0,3.0,6.0,5.0,6.0,5.0,3.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,5.0,4.0,3.0,2.0,2.0,3.0,2.0,3.0,6.0,5.0,6.0,5.0,3.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,5.0
814,4.0,2.0,3.0,2.0,2.0,3.0,3.0,6.0,5.0,6.0,5.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,5.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,6.0,5.0,6.0,5.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,5.0
819,5.0,5.0,6.0,6.0,4.0,5.0,5.0,5.0,4.0,3.0,4.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,30.0,20.0,5.0,5.0,6.0,6.0,4.0,5.0,5.0,5.0,4.0,3.0,4.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,30.0,20.0
822,5.0,4.0,3.0,4.0,2.0,3.0,3.0,6.0,5.0,6.0,5.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,5.0,5.0,4.0,3.0,4.0,2.0,3.0,3.0,6.0,5.0,6.0,5.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,7.0
828,4.0,3.0,2.0,1.0,2.0,1.0,2.0,6.0,6.0,7.0,6.0,4.0,5.0,3.0,4.0,5.0,4.0,1.0,3.0,2.0,1.0,4.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,4.0,3.0,2.0,1.0,2.0,1.0,2.0,6.0,6.0,7.0,6.0,4.0,5.0,3.0,4.0,5.0,4.0,1.0,3.0,2.0,1.0,4.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0
831,4.0,3.0,2.0,3.0,2.0,3.0,2.0,6.0,5.0,5.0,4.0,4.0,3.0,2.0,2.0,3.0,4.0,1.0,3.0,3.0,1.0,4.0,3.0,4.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,15.0,5.0,4.0,3.0,2.0,3.0,2.0,3.0,2.0,6.0,5.0,5.0,4.0,4.0,3.0,2.0,2.0,3.0,4.0,1.0,3.0,3.0,1.0,4.0,3.0,4.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,15.0,5.0
836,5.0,5.0,6.0,6.0,4.0,5.0,5.0,5.0,4.0,3.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,35.0,20.0,5.0,5.0,6.0,6.0,4.0,5.0,5.0,5.0,4.0,3.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,35.0,20.0
840,5.0,4.0,4.0,5.0,5.0,6.0,5.0,4.0,4.0,3.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,40.0,30.0,5.0,4.0,4.0,5.0,5.0,6.0,5.0,4.0,4.0,4.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,40.0,30.0
846,5.0,4.0,4.0,6.0,2.0,4.0,4.0,6.0,5.0,6.0,5.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,3.0,3.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,30.0,20.0,5.0,4.0,4.0,6.0,2.0,4.0,4.0,6.0,5.0,6.0,5.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,3.0,3.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,30.0,20.0
848,5.0,4.0,3.0,2.0,3.0,3.0,4.0,6.0,5.0,6.0,5.0,3.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,20.0,10.0,5.0,4.0,3.0,2.0,3.0,3.0,4.0,6.0,5.0,6.0,5.0,3.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,20.0,10.0
851,5.0,4.0,3.0,5.0,3.0,4.0,5.0,6.0,5.0,5.0,5.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,20.0,10.0,5.0,4.0,3.0,5.0,3.0,4.0,5.0,6.0,5.0,5.0,5.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,20.0,10.0
857,5.0,4.0,4.0,6.0,3.0,4.0,4.0,5.0,5.0,4.0,4.0,3.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,30.0,20.0,5.0,4.0,4.0,6.0,3.0,4.0,4.0,5.0,5.0,4.0,4.0,3.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,30.0,20.0
867,4.0,3.0,2.0,2.0,3.0,2.0,3.0,6.0,5.0,6.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,4.0,3.0,2.0,2.0,3.0,2.0,3.0,6.0,5.0,6.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0
869,3.0,2.0,1.0,2.0,1.0,1.0,2.0,6.0,5.0,7.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,6.0,5.0,7.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0
870,5.0,4.0,3.0,6.0,4.0,5.0,4.0,6.0,5.0,4.0,5.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,30.0,20.0,5.0,4.0,3.0,6.0,4.0,5.0,4.0,6.0,5.0,4.0,5.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,30.0,20.0
872,5.0,4.0,3.0,3.0,2.0,4.0,3.0,6.0,5.0,6.0,5.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,5.0,5.0,4.0,3.0,3.0,2.0,4.0,3.0,6.0,5.0,6.0,5.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,5.0
874,5.0,3.0,2.0,2.0,1.0,2.0,3.0,6.0,6.0,7.0,6.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,5.0,3.0,2.0,2.0,1.0,2.0,3.0,6.0,6.0,7.0,6.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0
887,3.0,2.0,1.0,2.0,2.0,3.0,4.0,6.0,5.0,7.0,6.0,3.0,2.0,1.0,1.0,4.0,1.0,1.0,3.0,2.0,1.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,5.0,3.0,3.0,2.0,2.0,3.0,3.0,4.0,6.0,5.0,6.0,5.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,8.0
888,4.0,3.0,2.0,3.0,4.0,4.0,3.0,6.0,5.0,5.0,5.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20.0,10.0,4.0,3.0,2.0,3.0,4.0,4.0,3.0,6.0,5.0,5.0,5.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20.0,10.0
896,4.0,3.0,2.0,2.0,1.0,2.0,3.0,6.0,5.0,7.0,6.0,4.0,3.0,1.0,1.0,5.0,4.0,1.0,3.0,2.0,1.0,4.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,4.0,3.0,2.0,2.0,1.0,2.0,3.0,6.0,5.0,7.0,6.0,4.0,3.0,1.0,1.0,5.0,4.0,1.0,3.0,2.0,1.0,4.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0
899,4.0,3.0,3.0,3.0,2.0,3.0,4.0,6.0,5.0,6.0,5.0,4.0,3.0,2.0,1.0,4.0,2.0,1.0,3.0,3.0,1.0,4.0,4.0,3.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,20.0,10.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,5.0,5.0,5.0,4.0,4.0,3.0,2.0,1.0,4.0,2.0,1.0,3.0,3.0,1.0,4.0,4.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,30.0,20.0
908,4.0,3.0,2.0,3.0,2.0,3.0,2.0,6.0,5.0,6.0,5.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,5.0,4.0,3.0,2.0,3.0,2.0,3.0,2.0,6.0,5.0,6.0,5.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,5.0
917,5.0,4.0,5.0,4.0,3.0,4.0,4.0,5.0,6.0,6.0,5.0,2.0,3.0,1.0,1.0,3.0,4.0,1.0,4.0,1.0,1.0,3.0,3.0,2.0,3.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,30.0,20.0,5.0,4.0,5.0,4.0,3.0,4.0,4.0,5.0,6.0,6.0,5.0,2.0,3.0,1.0,1.0,3.0,4.0,1.0,4.0,1.0,1.0,3.0,3.0,2.0,3.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,30.0,20.0
919,4.0,3.0,4.0,5.0,3.0,4.0,3.0,5.0,5.0,4.0,4.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20.0,10.0,4.0,3.0,4.0,5.0,3.0,4.0,3.0,5.0,5.0,4.0,4.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20.0,10.0
922,4.0,3.0,2.0,2.0,2.0,3.0,4.0,6.0,5.0,6.0,5.0,2.0,3.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,20.0,10.0,4.0,3.0,2.0,2.0,2.0,3.0,4.0,6.0,5.0,6.0,5.0,2.0,3.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,20.0,10.0
923,3.0,2.0,2.0,3.0,2.0,3.0,2.0,6.0,5.0,6.0,5.0,4.0,3.0,1.0,1.0,4.0,4.0,1.0,3.0,3.0,1.0,4.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,6.0,5.0,6.0,5.0,4.0,3.0,1.0,1.0,4.0,4.0,1.0,3.0,3.0,1.0,4.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0
927,4.0,3.0,2.0,5.0,3.0,4.0,3.0,6.0,5.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,20.0,10.0,4.0,3.0,2.0,5.0,3.0,4.0,3.0,6.0,5.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,20.0,10.0
928,4.0,3.0,2.0,2.0,1.0,2.0,3.0,6.0,5.0,6.0,5.0,2.0,1.0,1.0,1.0,3.0,4.0,1.0,2.0,3.0,2.0,3.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,5.0,4.0,3.0,2.0,2.0,1.0,2.0,3.0,6.0,5.0,6.0,5.0,2.0,1.0,1.0,1.0,3.0,4.0,1.0,2.0,3.0,2.0,3.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,5.0
930,5.0,5.0,6.0,6.0,4.0,5.0,5.0,3.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,30.0,20.0,5.0,5.0,6.0,6.0,4.0,5.0,5.0,3.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,30.0,20.0
